,node_number,drone_number,capacity_of_drones,arc_weight,result,type
551,25,20,360,30,-1,Not Cover
552,25,20,420,5,612.0,Optimal
553,25,20,420,10,1222.0,Optimal
554,25,20,420,15,1849.0,Optimal
555,25,20,420,20,2446.0,Optimal
556,25,20,420,25,-1,Not Cover
557,25,20,420,30,-1,Not Cover
558,25,20,480,5,612.0,Optimal
559,25,20,480,10,1222.0,Optimal
560,25,20,480,15,1836.0,Optimal
561,25,20,480,20,2446.0,Optimal
562,25,20,480,25,3060.0,Optimal
563,25,20,480,30,-1,Not Cover
564,25,20,540,5,612.0,Optimal
565,25,20,540,10,1222.0,Optimal
566,25,20,540,15,1836.0,Optimal
567,25,20,540,20,2446.0,Optimal
568,25,20,540,25,3060.0,Optimal
569,25,20,540,30,3672.0,Optimal
570,25,20,600,5,612.0,Optimal
571,25,20,600,10,1222.0,Optimal
572,25,20,600,15,1836.0,Optimal
573,25,20,600,20,2446.0,Optimal
574,25,20,600,25,3060.0,Optimal
575,25,20,600,30,3672.0,Optimal
576,25,25,180,5,-1,Infeasible
577,25,25,180,10,-1,Not Cover
578,25,25,180,15,-1,Not Cover
579,25,25,180,20,-1,Not Cover
580,25,25,180,25,-1,Not Cover
581,25,25,180,30,-1,Not Cover
582,25,25,240,5,-1,Infeasible
583,25,25,240,10,-1,Infeasible
584,25,25,240,15,-1,Not Cover
585,25,25,240,20,-1,Not Cover
586,25,25,240,25,-1,Not Cover
587,25,25,240,30,-1,Not Cover
588,25,25,300,5,-1,Infeasible
589,25,25,300,10,-1,Infeasible
590,25,25,300,15,-1,Infeasible
591,25,25,300,20,-1,Not Cover
592,25,25,300,25,-1,Not Cover
593,25,25,300,30,-1,Not Cover
594,25,25,360,5,-1,Infeasible
595,25,25,360,10,-1,Infeasible
596,25,25,360,15,-1,Infeasible
597,25,25,360,20,-1,Infeasible
598,25,25,360,25,-1,Not Cover
599,25,25,360,30,-1,Not Cover
600,25,25,420,5,-1,Infeasible
601,25,25,420,10,-1,Infeasible
602,25,25,420,15,-1,Infeasible
